MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
119.87,-12.45,0.0,200,2,7,4.0,7
101.67,-1.59,0.0,60,0,13,8.75,4
102.5,-2.33,0.0,120,0,3,6.5,5
119.85,-12.44,0.0,90,2,17,0.5,13
0.0,0.0,83.33333333,50,0,3,8.75,11
119.27,-12.21,0.0,200,1,14,1.75,19
100.71,-0.7,0.0,140,0,14,9.25,18
119.24,-12.2,0.0,150,2,18,8.5,5
0.0,0.0,83.33333333,100,0,1,7.0,12
119.67,-12.37,0.0,120,2,4,4.25,8
121.82,-13.19,0.0,110,1,14,1.75,12
118.38,-11.85,0.0,140,1,11,7.5,11
118.25,-11.79,0.0,80,2,1,7.25,19
120.71,-12.77,0.0,170,1,10,1.25,1
119.71,-12.39,0.0,70,2,15,7.25,4
120.0,-12.5,0.0,180,2,10,3.25,1
118.92,-12.07,0.0,160,2,5,3.75,9
118.89,-12.06,0.0,30,1,10,2.0,9
0.0,0.0,83.33333333,110,0,10,7.5,16
120.48,-12.68,0.0,140,2,12,0.0,13
121.33,-13.01,0.0,10,1,8,9.0,13
120.42,-12.66,0.0,160,2,13,5.25,12
119.47,-12.29,0.0,100,2,10,7.5,4
0.0,0.0,83.33333333,80,0,5,2.75,6
0.0,0.0,83.33333333,20,0,12,2.75,8
119.49,-12.3,0.0,130,2,13,5.75,17
103.33,-3.03,0.0,60,0,10,6.5,4
119.87,-12.45,0.0,160,2,7,9.75,13
119.88,-12.45,0.0,170,2,5,3.75,15
0.0,0.0,83.33333333,90,0,2,9.0,15
0.0,0.0,83.33333333,150,0,10,8.25,20
120.22,-12.59,0.0,60,1,19,6.5,16
120.73,-12.78,0.0,200,2,20,7.75,18
119.19,-12.18,0.0,140,2,5,9.0,5
117.73,-11.58,0.0,50,1,17,2.75,14
0.0,0.0,83.33333333,60,0,5,4.5,6
121.56,-13.09,0.0,60,1,8,3.75,12
118.67,-11.97,0.0,20,1,6,5.5,10
122.07,-13.28,0.0,100,2,14,5.5,8
123.33,-13.73,0.0,20,1,6,4.75,17
0.0,0.0,83.33333333,50,0,9,5.5,5
102.0,-1.42,0.0,100,0,1,0.25,7
121.22,-12.96,0.0,170,1,1,7.25,3
118.95,-12.08,0.0,140,2,12,5.5,9
119.54,-12.32,0.0,190,1,19,0.75,16
100.83,-0.81,0.0,120,0,9,4.75,15
120.3,-12.62,0.0,110,1,5,0.75,15
0.0,0.0,83.33333333,40,0,18,0.25,18
119.87,-12.45,0.0,100,2,16,8.25,4
119.92,-12.47,0.0,80,1,14,3.0,11
119.83,-12.43,0.0,160,1,18,6.25,4
119.33,-12.24,0.0,10,1,9,8.5,16
0.0,0.0,83.33333333,200,0,7,4.75,14
0.0,0.0,83.33333333,100,0,7,4.75,10
0.0,0.0,83.33333333,60,0,6,6.75,16
0.0,0.0,83.33333333,170,0,12,8.5,3
122.0,-13.25,0.0,70,2,5,3.75,15
0.0,0.0,83.33333333,10,0,16,9.5,1
101.76,-1.68,0.0,170,0,4,5.5,17
0.0,0.0,83.33333333,20,0,17,9.0,7
102.0,-1.89,0.0,50,0,10,4.5,6
0.0,0.0,83.33333333,120,0,1,3.5,13
120.0,-12.5,0.0,10,1,8,3.25,14
118.48,-11.89,0.0,70,2,17,3.25,1
118.22,-11.78,0.0,30,1,9,1.75,2
120.94,-12.86,0.0,170,2,7,1.25,19
119.74,-12.4,0.0,180,2,20,0.0,3
114.67,-10.19,0.0,10,1,15,8.25,9
0.0,0.0,83.33333333,120,0,5,6.5,1
121.7,-13.14,0.0,90,2,5,6.75,7
122.0,-13.25,0.0,30,2,3,8.75,1
119.79,-12.42,0.0,160,1,4,4.0,10
119.24,-12.2,0.0,150,1,10,6.25,13
0.0,0.0,83.33333333,190,0,9,9.75,6
120.04,-12.51,0.0,180,1,1,3.25,2
120.33,-12.63,0.0,20,2,9,2.0,16
0.0,0.0,83.33333333,20,0,17,7.5,3
119.07,-12.13,0.0,50,1,6,6.5,9
122.0,-13.25,0.0,40,1,7,8.25,5
119.11,-12.15,0.0,90,2,20,10.0,3
120.06,-12.52,0.0,110,2,15,2.25,11
118.5,-11.9,0.0,120,1,18,2.75,18
115.67,-10.66,0.0,20,2,20,4.5,8
122.48,-13.42,0.0,70,2,14,1.75,1
119.22,-12.19,0.0,120,2,4,3.0,4
101.11,-1.08,0.0,90,0,3,10.0,2
120.36,-12.64,0.0,110,1,11,7.5,10
118.67,-11.97,0.0,90,2,16,5.75,8
119.92,-12.47,0.0,170,2,2,3.5,11
120.67,-12.76,0.0,20,1,17,2.75,12
0.0,0.0,83.33333333,40,0,5,2.25,13
119.88,-12.45,0.0,110,2,13,5.75,14
119.81,-12.43,0.0,70,1,6,2.5,7
120.0,-12.5,0.0,200,2,8,3.75,11
100.83,-0.81,0.0,120,0,3,5.75,20
0.0,0.0,83.33333333,130,0,12,0.25,11
118.57,-11.93,0.0,70,2,2,8.0,9
0.0,0.0,83.33333333,130,0,12,9.0,4
0.0,0.0,83.33333333,20,0,16,1.25,18
100.56,-0.55,0.0,180,0,11,3.75,15
119.26,-12.21,0.0,90,1,9,10.0,2
102.5,-2.33,0.0,40,0,15,8.25,19
102.73,-2.52,0.0,110,0,4,6.0,14
0.0,0.0,83.33333333,10,0,13,6.5,8
120.5,-12.69,0.0,40,2,7,7.75,17
119.0,-12.1,0.0,20,1,14,5.25,11
0.0,0.0,83.33333333,40,0,11,3.5,19
0.0,0.0,83.33333333,110,0,1,5.75,3
0.0,0.0,83.33333333,150,0,13,3.5,5
0.0,0.0,83.33333333,10,0,6,1.5,20
119.47,-12.29,0.0,150,2,19,9.75,9
0.0,0.0,83.33333333,170,0,18,2.0,14
121.78,-13.17,0.0,90,2,10,7.0,18
120.22,-12.59,0.0,60,2,4,8.25,18
119.15,-12.16,0.0,110,1,9,0.25,9
101.11,-1.08,0.0,90,0,13,7.75,7
120.15,-12.56,0.0,180,1,15,8.75,18
119.45,-12.28,0.0,110,1,19,7.0,8
0.0,0.0,83.33333333,170,0,3,9.5,8
120.14,-12.55,0.0,190,2,19,4.0,12
119.67,-12.37,0.0,60,2,14,9.0,15
120.52,-12.7,0.0,180,2,11,8.75,19
0.0,0.0,83.33333333,160,0,2,1.75,1
118.93,-12.07,0.0,50,2,15,3.5,18
121.13,-12.93,0.0,130,1,4,10.0,7
119.27,-12.21,0.0,110,1,17,8.25,8
120.75,-12.79,0.0,170,1,12,5.0,20
118.98,-12.09,0.0,150,1,10,8.0,15
120.27,-12.61,0.0,170,1,20,6.75,12
118.91,-12.06,0.0,110,1,19,1.75,5
120.13,-12.55,0.0,50,2,19,0.75,1
119.4,-12.26,0.0,100,1,20,7.0,13
120.48,-12.69,0.0,180,1,20,6.0,11
100.67,-0.65,0.0,150,0,13,2.5,13
122.0,-13.25,0.0,50,2,11,7.0,12
0.0,0.0,83.33333333,90,0,3,10.0,3
120.37,-12.64,0.0,180,1,5,8.25,16
120.0,-12.5,0.0,170,2,7,10.0,18
118.5,-11.9,0.0,200,1,20,9.0,9
118.11,-11.74,0.0,60,2,4,2.5,6
121.33,-13.01,0.0,80,2,16,9.0,7
123.0,-13.61,0.0,20,1,2,4.75,5
100.53,-0.52,0.0,190,0,1,6.25,14
0.0,0.0,83.33333333,90,0,18,8.25,3
0.0,0.0,83.33333333,80,0,17,2.0,13
0.0,0.0,83.33333333,60,0,15,5.25,17
121.67,-13.13,0.0,60,1,14,7.75,7
100.67,-0.65,0.0,150,0,16,8.0,6
119.67,-12.37,0.0,20,1,14,8.25,13
0.0,0.0,83.33333333,140,0,11,0.75,4
118.18,-11.76,0.0,110,1,4,9.25,13
101.0,-0.97,0.0,100,0,16,8.5,17
120.42,-12.66,0.0,160,1,17,6.5,7
120.5,-12.69,0.0,80,1,11,1.25,15
101.0,-0.97,0.0,100,0,11,2.75,11
119.87,-12.45,0.0,200,1,15,8.25,18
120.8,-12.81,0.0,50,1,15,3.5,7
0.0,0.0,83.33333333,30,0,14,8.0,13
121.33,-13.01,0.0,30,1,16,6.0,7
118.94,-12.08,0.0,170,1,6,3.0,2
120.08,-12.53,0.0,170,1,7,1.75,1
0.0,0.0,83.33333333,200,0,8,3.0,8
120.2,-12.58,0.0,200,1,6,4.25,8
119.12,-12.15,0.0,190,1,12,4.5,15
121.14,-12.94,0.0,70,1,13,3.25,5
120.33,-12.63,0.0,20,1,3,6.0,8
119.07,-12.13,0.0,180,2,16,9.25,9
119.93,-12.47,0.0,200,2,9,0.5,8
0.0,0.0,83.33333333,120,0,18,0.5,20
118.67,-11.97,0.0,30,1,17,2.0,17
101.18,-1.14,0.0,170,0,19,0.0,14
118.89,-12.06,0.0,30,1,9,7.75,20
0.0,0.0,83.33333333,20,0,16,8.0,7
100.56,-0.55,0.0,180,0,4,7.0,5
119.1,-12.14,0.0,140,2,14,3.0,19
119.28,-12.21,0.0,120,2,10,4.75,11
121.04,-12.9,0.0,90,2,4,1.0,6
117.87,-11.63,0.0,50,2,5,8.25,8
119.33,-12.24,0.0,30,2,17,2.0,13
100.56,-0.55,0.0,180,0,17,1.5,17
119.1,-12.14,0.0,140,2,11,3.25,5
0.0,0.0,83.33333333,30,0,17,3.5,1
118.62,-11.94,0.0,130,2,14,9.0,7
101.11,-1.08,0.0,180,0,6,2.5,14
0.0,0.0,83.33333333,160,0,17,2.25,19
120.0,-12.5,0.0,40,2,16,7.5,17
119.44,-12.28,0.0,190,1,18,7.75,15
0.0,0.0,83.33333333,10,0,14,2.0,11
120.93,-12.86,0.0,50,2,20,4.25,4
120.8,-12.81,0.0,50,2,12,3.25,18
101.05,-1.02,0.0,190,0,11,6.75,15
0.0,0.0,83.33333333,20,0,11,10.0,15
119.47,-12.29,0.0,50,2,4,9.0,19
119.58,-12.34,0.0,80,2,12,5.0,11
119.59,-12.34,0.0,130,1,8,8.25,19
121.52,-13.08,0.0,70,1,17,3.0,8
120.33,-12.63,0.0,120,2,19,0.0,19
122.4,-13.4,0.0,50,1,14,6.75,11
0.0,0.0,83.33333333,50,0,12,5.25,18
118.27,-11.8,0.0,50,2,2,2.5,17
131.82,-16.96,0.0,10,2,3,0.0,9
0.0,0.0,83.33333333,90,0,11,6.25,15
118.52,-11.9,0.0,90,2,3,5.75,13
119.22,-12.19,0.0,180,2,9,9.75,14
120.32,-12.62,0.0,190,2,2,0.75,11
117.92,-11.65,0.0,80,2,11,4.0,16
120.33,-12.63,0.0,40,2,12,1.25,18
120.07,-12.53,0.0,190,1,16,1.25,6
121.33,-13.01,0.0,30,2,15,5.5,16
101.67,-1.59,0.0,180,0,2,0.25,16
0.0,0.0,83.33333333,20,0,15,6.25,11
119.11,-12.15,0.0,90,2,1,2.75,8
0.0,0.0,83.33333333,40,0,3,4.75,11
120.93,-12.86,0.0,50,1,10,5.75,5
123.44,-13.76,0.0,60,2,17,6.0,6
120.11,-12.54,0.0,60,2,19,6.5,16
119.75,-12.4,0.0,80,2,7,4.5,8
119.76,-12.41,0.0,170,2,18,5.5,17
121.48,-13.06,0.0,90,2,19,6.5,13
100.5,-0.49,0.0,200,0,14,1.5,15
100.59,-0.58,0.0,170,0,4,5.75,18
121.21,-12.96,0.0,160,2,9,9.0,17
124.67,-14.18,0.0,10,2,11,10.0,12
100.77,-0.75,0.0,130,0,3,8.5,17
121.26,-12.98,0.0,180,1,11,7.0,16
100.83,-0.81,0.0,120,0,6,3.75,10
121.33,-13.01,0.0,120,1,20,8.25,15
0.0,0.0,83.33333333,10,0,12,7.25,18
120.06,-12.52,0.0,110,1,13,9.25,17
121.33,-13.01,0.0,50,2,13,10.0,3
118.78,-12.01,0.0,180,1,4,0.5,10
100.63,-0.61,0.0,160,0,9,5.5,11
0.0,0.0,83.33333333,10,0,3,6.25,7
0.0,0.0,83.33333333,130,0,5,5.25,4
117.67,-11.55,0.0,40,1,4,1.5,6
0.0,0.0,83.33333333,150,0,10,4.5,13
100.56,-0.55,0.0,180,0,4,3.0,11
0.0,0.0,83.33333333,120,0,3,9.25,9
100.71,-0.7,0.0,140,0,7,3.25,4
0.0,0.0,83.33333333,20,0,13,6.75,15
118.79,-12.02,0.0,110,1,12,9.25,17
120.12,-12.55,0.0,110,1,16,4.25,12
119.9,-12.46,0.0,140,1,17,4.0,9
0.0,0.0,83.33333333,60,0,20,3.75,14
119.65,-12.36,0.0,170,1,20,8.5,19
120.48,-12.68,0.0,140,1,12,2.75,19
101.67,-1.59,0.0,120,0,1,8.0,13
100.63,-0.61,0.0,160,0,15,1.5,16
100.59,-0.58,0.0,170,0,12,9.75,2
120.46,-12.68,0.0,160,1,5,5.25,7
120.0,-12.5,0.0,60,2,14,7.75,1
119.61,-12.35,0.0,170,1,6,0.25,12
0.0,0.0,83.33333333,20,0,10,9.75,18
0.0,0.0,83.33333333,140,0,16,5.0,12
120.36,-12.64,0.0,130,2,9,8.75,10
117.95,-11.67,0.0,130,2,16,5.25,16
121.07,-12.91,0.0,50,1,11,0.0,20
100.5,-0.49,0.0,200,0,4,3.25,9
120.98,-12.88,0.0,170,2,10,7.5,2
118.67,-11.97,0.0,10,2,1,1.25,6
119.59,-12.34,0.0,130,1,14,9.5,20
101.11,-1.08,0.0,90,0,14,8.25,19
101.67,-1.59,0.0,120,0,3,4.25,13
0.0,0.0,83.33333333,30,0,10,0.0,9
120.51,-12.7,0.0,170,2,3,0.25,17
118.33,-11.83,0.0,40,2,5,4.5,19
102.5,-2.33,0.0,80,0,18,8.25,16
121.27,-12.98,0.0,200,1,3,6.5,3
119.33,-12.24,0.0,10,1,4,0.25,7
123.33,-13.73,0.0,10,1,6,3.25,2
0.0,0.0,83.33333333,200,0,11,2.5,10
119.12,-12.15,0.0,160,2,17,3.0,2
119.63,-12.36,0.0,200,1,1,4.5,6
119.0,-12.1,0.0,20,2,5,5.75,2
0.0,0.0,83.33333333,20,0,9,2.0,10
119.6,-12.34,0.0,200,1,14,7.25,1
119.47,-12.29,0.0,150,1,20,3.5,3
100.91,-0.88,0.0,110,0,3,6.25,18
121.58,-13.1,0.0,80,1,16,8.5,15
119.25,-12.2,0.0,160,2,15,5.5,6
0.0,0.0,83.33333333,120,0,5,3.75,9
0.0,0.0,83.33333333,130,0,19,3.75,13
120.89,-12.84,0.0,60,1,6,0.5,3
119.9,-12.46,0.0,70,2,8,2.25,20
120.56,-12.71,0.0,60,1,14,1.0,15
121.0,-12.88,0.0,80,1,16,7.25,9
119.87,-12.45,0.0,160,2,12,0.75,5
121.78,-13.17,0.0,30,1,9,6.75,4
133.33,-9.51,0.0,30,0,2,0.0,8
0.0,0.0,83.33333333,190,0,20,2.0,17
123.33,-13.73,0.0,10,1,16,5.5,11
0.0,0.0,83.33333333,110,0,20,3.0,9
120.85,-12.83,0.0,110,2,14,1.0,2
0.0,0.0,83.33333333,50,0,14,2.25,5
120.22,-12.59,0.0,60,1,6,1.25,1
120.98,-12.88,0.0,150,2,1,3.75,8
119.92,-12.47,0.0,160,2,7,2.25,14
102.5,-2.33,0.0,80,0,19,0.5,5
119.33,-12.24,0.0,160,1,10,2.75,15
102.5,-2.33,0.0,40,0,20,4.0,20
117.67,-11.55,0.0,20,2,7,7.5,16
120.54,-12.71,0.0,160,2,19,6.75,11
122.67,-13.49,0.0,10,2,13,6.0,7
121.54,-13.08,0.0,130,2,11,1.75,20
119.49,-12.3,0.0,130,1,6,8.75,7
0.0,0.0,83.33333333,200,0,3,1.75,20
118.89,-12.06,0.0,30,2,17,4.75,12
120.63,-12.74,0.0,200,1,11,6.25,16
120.1,-12.54,0.0,140,1,1,1.75,18
120.56,-12.71,0.0,120,2,8,4.25,15
0.0,0.0,83.33333333,70,0,13,8.25,9
120.31,-12.62,0.0,130,2,3,6.75,20
120.26,-12.6,0.0,130,2,5,0.75,3
120.0,-12.5,0.0,10,2,18,7.75,12
0.0,0.0,83.33333333,170,0,3,9.5,13
101.76,-1.68,0.0,170,0,3,10.0,3
0.0,0.0,83.33333333,160,0,8,6.0,10
113.78,-9.75,0.0,30,1,13,9.25,8
119.27,-12.21,0.0,100,1,13,7.75,13
121.24,-12.97,0.0,70,2,13,5.5,18
100.67,-0.65,0.0,150,0,8,8.25,18
100.71,-0.7,0.0,140,0,13,9.25,20
118.4,-11.86,0.0,150,2,15,8.5,8
119.67,-12.37,0.0,120,2,1,2.0,1
118.47,-11.88,0.0,100,1,4,5.5,8
120.0,-12.5,0.0,60,1,13,9.75,19
121.89,-13.21,0.0,60,1,6,1.25,7
0.0,0.0,83.33333333,120,0,18,3.0,3
119.8,-12.42,0.0,170,2,7,7.0,7
118.52,-11.9,0.0,90,1,20,4.25,20
120.89,-12.84,0.0,60,2,4,9.25,10
100.5,-0.49,0.0,200,0,14,9.75,18
0.0,0.0,83.33333333,20,0,1,7.0,3
100.63,-0.61,0.0,160,0,19,9.5,16
114.0,-9.86,0.0,10,2,11,0.75,2
120.5,-12.69,0.0,40,1,16,1.5,8
120.0,-12.5,0.0,180,2,4,2.0,19
119.18,-12.17,0.0,130,1,12,3.75,19
121.93,-13.23,0.0,90,2,7,4.0,7
119.83,-12.43,0.0,200,2,20,9.75,15
0.0,0.0,83.33333333,190,0,14,7.0,10
122.89,-13.57,0.0,30,2,11,8.5,15
121.78,-13.17,0.0,30,2,20,4.75,18
120.04,-12.52,0.0,150,2,19,1.75,2
0.0,0.0,83.33333333,170,0,6,5.0,3
119.65,-12.36,0.0,170,2,6,7.5,14
101.05,-1.02,0.0,190,0,18,8.0,5
101.11,-1.08,0.0,90,0,12,0.25,19
120.96,-12.87,0.0,90,1,7,1.75,5
100.63,-0.61,0.0,160,0,2,4.75,8
0.0,0.0,83.33333333,110,0,5,6.0,2
118.67,-11.97,0.0,40,2,16,6.75,15
0.0,0.0,83.33333333,70,0,1,2.5,4
100.67,-0.65,0.0,150,0,1,2.25,13
119.7,-12.38,0.0,110,2,8,4.5,3
122.33,-13.37,0.0,40,2,13,8.0,8
121.03,-12.9,0.0,200,1,15,10.0,19
120.52,-12.7,0.0,90,2,8,1.25,6
0.0,0.0,83.33333333,10,0,20,5.0,4
119.33,-12.24,0.0,10,2,1,2.75,2
0.0,0.0,83.33333333,60,0,16,2.25,6
117.33,-11.4,0.0,90,2,2,5.75,16
100.56,-0.55,0.0,180,0,14,2.75,3
119.69,-12.38,0.0,170,2,17,0.0,18
121.59,-13.1,0.0,180,2,14,7.0,1
0.0,0.0,83.33333333,20,0,20,0.5,4
121.25,-12.98,0.0,80,2,2,8.25,8
101.25,-1.2,0.0,80,0,4,7.25,2
0.0,0.0,83.33333333,40,0,12,4.25,20
100.67,-0.65,0.0,150,0,8,9.0,8
120.7,-12.77,0.0,200,1,6,6.25,13
118.89,-12.06,0.0,90,2,3,3.5,7
0.0,0.0,83.33333333,30,0,14,6.5,11
0.0,0.0,83.33333333,190,0,15,3.0,16
0.0,0.0,83.33333333,200,0,10,2.75,16
0.0,0.0,83.33333333,180,0,15,1.25,6
120.94,-12.86,0.0,170,1,20,5.75,6
120.85,-12.83,0.0,110,1,16,6.5,10
120.15,-12.56,0.0,180,1,14,7.25,13
120.67,-12.76,0.0,60,1,7,5.75,9
117.9,-11.65,0.0,140,1,9,8.75,17
101.67,-1.59,0.0,60,0,14,7.75,10
120.13,-12.55,0.0,150,2,14,4.5,11
120.67,-12.76,0.0,30,2,2,4.5,1
0.0,0.0,83.33333333,10,0,8,4.25,8
121.56,-13.09,0.0,90,1,8,8.5,2
118.93,-12.07,0.0,100,1,19,3.25,14
122.89,-13.57,0.0,60,1,9,6.25,18
119.43,-12.28,0.0,200,2,19,7.75,1
104.0,-3.57,0.0,50,0,1,8.5,8
101.67,-1.59,0.0,60,0,7,1.0,17
101.11,-1.08,0.0,180,0,7,5.75,17
115.33,-10.5,0.0,10,1,20,3.0,19
121.9,-13.22,0.0,70,2,20,5.25,6
119.83,-12.43,0.0,80,1,6,7.75,9
100.59,-0.58,0.0,170,0,18,3.0,19
100.71,-0.7,0.0,140,0,8,2.5,2
119.69,-12.38,0.0,170,2,3,4.0,4
120.15,-12.56,0.0,130,1,15,9.0,16
118.95,-12.08,0.0,70,1,14,2.75,11
119.54,-12.32,0.0,130,2,11,6.75,13
121.54,-13.08,0.0,130,2,14,9.0,16
121.05,-12.9,0.0,70,1,12,7.75,15
119.17,-12.17,0.0,160,1,14,5.5,11
120.0,-12.5,0.0,40,1,10,4.75,12
0.0,0.0,83.33333333,10,0,9,2.75,14
120.33,-12.63,0.0,120,1,5,5.5,1
121.53,-13.08,0.0,170,1,1,1.25,8
119.45,-12.28,0.0,110,1,13,3.5,9
120.32,-12.62,0.0,190,2,9,8.5,18
100.63,-0.61,0.0,160,0,18,6.75,2
101.76,-1.68,0.0,170,0,1,1.25,6
100.56,-0.55,0.0,180,0,12,5.5,18
118.8,-12.02,0.0,200,1,4,7.5,9
119.49,-12.3,0.0,170,1,1,9.5,20
121.56,-13.09,0.0,90,1,18,0.0,19
121.33,-13.01,0.0,20,2,11,9.5,9
0.0,0.0,83.33333333,40,0,11,9.75,20
118.59,-11.94,0.0,90,1,9,7.25,6
100.67,-0.65,0.0,150,0,14,7.5,15
118.71,-11.98,0.0,150,2,15,4.5,20
119.29,-12.22,0.0,150,2,7,3.5,18
119.17,-12.17,0.0,40,1,8,6.25,18
118.97,-12.09,0.0,130,2,10,9.5,6
122.44,-13.41,0.0,30,1,3,0.75,13
121.56,-13.09,0.0,60,2,20,4.25,7
120.4,-12.66,0.0,150,1,14,10.0,14
101.88,-1.78,0.0,160,0,3,2.0,5
120.81,-12.81,0.0,140,2,19,7.0,18
120.33,-12.63,0.0,20,1,11,4.25,4
119.05,-12.12,0.0,140,1,15,8.0,2
119.78,-12.41,0.0,30,2,4,9.25,10
119.33,-12.24,0.0,50,1,17,2.5,8
0.0,0.0,83.33333333,100,0,18,0.25,1
120.73,-12.78,0.0,110,1,16,1.25,5
120.67,-12.76,0.0,70,1,17,1.0,10
0.0,0.0,83.33333333,110,0,15,2.0,10
119.92,-12.47,0.0,80,2,8,8.5,7
122.0,-13.25,0.0,10,1,4,2.5,5
102.73,-2.52,0.0,110,0,7,3.25,19
119.33,-12.24,0.0,40,2,19,3.75,12
0.0,0.0,83.33333333,50,0,14,10.0,17
0.0,0.0,83.33333333,100,0,9,3.25,10
121.58,-13.1,0.0,110,1,13,7.75,18
118.95,-12.08,0.0,190,2,7,9.0,15
0.0,0.0,83.33333333,160,0,12,5.0,14
121.06,-12.91,0.0,170,1,1,4.0,6
120.26,-12.6,0.0,180,2,2,3.0,18
101.0,-0.97,0.0,100,0,3,5.25,11
119.75,-12.4,0.0,160,1,16,10.0,6
121.92,-13.22,0.0,160,1,17,2.0,1
0.0,0.0,83.33333333,60,0,8,1.25,8
126.0,-14.61,0.0,10,2,16,3.75,7
122.67,-13.49,0.0,20,2,6,2.5,20
101.0,-0.97,0.0,100,0,4,6.25,11
101.82,-1.72,0.0,110,0,19,0.75,14
119.87,-12.45,0.0,50,2,7,4.25,3
101.43,-1.37,0.0,140,0,20,1.25,16
101.0,-0.97,0.0,200,0,16,9.75,12
0.0,0.0,83.33333333,160,0,1,4.5,8
120.86,-12.83,0.0,70,1,19,2.25,14
120.04,-12.52,0.0,150,2,12,6.0,5
0.0,0.0,83.33333333,80,0,3,8.25,20
100.91,-0.88,0.0,110,0,2,1.25,13
121.33,-13.01,0.0,30,1,5,6.0,14
120.24,-12.59,0.0,110,2,9,8.25,20
119.18,-12.17,0.0,130,1,1,8.25,15
0.0,0.0,83.33333333,180,0,16,1.5,17
0.0,0.0,83.33333333,150,0,10,8.25,1
0.0,0.0,83.33333333,40,0,20,8.25,13
101.25,-1.2,0.0,160,0,6,4.0,19
120.33,-12.63,0.0,20,1,3,6.0,17
120.95,-12.87,0.0,70,1,17,6.5,6
0.0,0.0,83.33333333,130,0,12,2.5,9
120.0,-12.5,0.0,10,1,10,10.0,3
0.0,0.0,83.33333333,150,0,3,0.75,16
0.0,0.0,83.33333333,100,0,17,6.5,1
119.86,-12.44,0.0,140,1,20,3.5,9
120.71,-12.77,0.0,150,2,14,5.75,9
120.0,-12.5,0.0,160,2,3,5.25,2
122.22,-13.33,0.0,30,1,13,0.75,17
119.89,-12.46,0.0,120,2,3,5.5,10
0.0,0.0,83.33333333,130,0,4,0.25,11
121.22,-12.97,0.0,60,2,7,4.75,14
100.91,-0.88,0.0,110,0,10,7.5,12
119.54,-12.32,0.0,130,1,12,7.0,9
101.18,-1.14,0.0,170,0,18,9.0,6
120.0,-12.5,0.0,160,2,3,4.0,15
0.0,0.0,83.33333333,130,0,15,0.25,13
122.0,-13.25,0.0,60,2,5,4.25,7
0.0,0.0,83.33333333,60,0,18,2.25,2
120.89,-12.84,0.0,30,1,6,6.0,11
122.0,-13.25,0.0,30,2,19,7.75,1
119.33,-12.24,0.0,20,1,7,3.25,9
0.0,0.0,83.33333333,60,0,13,6.75,10
100.91,-0.88,0.0,110,0,1,3.0,8
119.27,-12.21,0.0,110,1,20,8.5,19
101.25,-1.2,0.0,80,0,7,1.0,9
0.0,0.0,83.33333333,120,0,9,9.0,8
120.67,-12.76,0.0,70,1,10,2.25,10
119.67,-12.37,0.0,20,1,14,1.25,11
119.78,-12.41,0.0,60,1,10,3.25,16
120.2,-12.58,0.0,200,2,13,9.5,6
101.25,-1.2,0.0,160,0,2,6.75,2
0.0,0.0,83.33333333,110,0,2,4.75,2
100.71,-0.7,0.0,140,0,2,4.25,17
118.67,-11.97,0.0,70,2,13,8.5,17
118.5,-11.9,0.0,80,1,10,8.25,20
120.36,-12.64,0.0,130,1,14,5.25,17
119.3,-12.22,0.0,190,2,10,4.25,2
121.81,-13.18,0.0,140,2,2,4.5,19
121.33,-13.01,0.0,190,1,4,1.25,20
120.37,-12.65,0.0,160,1,18,8.25,8
101.54,-1.47,0.0,130,0,6,2.25,19
0.0,0.0,83.33333333,90,0,16,6.75,17
0.0,0.0,83.33333333,60,0,17,9.75,14
0.0,0.0,83.33333333,50,0,2,0.75,12
0.0,0.0,83.33333333,160,0,18,1.5,6
0.0,0.0,83.33333333,140,0,10,1.25,18
100.77,-0.75,0.0,130,0,17,8.75,13
117.6,-11.52,0.0,50,1,4,7.0,14
100.5,-0.49,0.0,200,0,6,5.25,20
118.86,-12.04,0.0,140,1,6,1.5,12
120.22,-12.59,0.0,30,2,14,3.25,20
0.0,0.0,83.33333333,90,0,11,2.75,3
119.11,-12.15,0.0,30,1,10,2.5,5
119.14,-12.16,0.0,70,2,11,8.75,10
100.63,-0.61,0.0,160,0,8,6.25,19
0.0,0.0,83.33333333,40,0,17,8.0,13
100.83,-0.81,0.0,120,0,12,1.0,2
117.33,-11.4,0.0,20,2,18,6.0,10
119.37,-12.25,0.0,170,2,15,5.5,16
0.0,0.0,83.33333333,120,0,7,2.75,5
118.67,-11.97,0.0,10,2,20,6.25,10
122.17,-13.31,0.0,40,2,5,5.75,10
0.0,0.0,83.33333333,100,0,4,5.0,12
119.56,-12.32,0.0,30,1,4,0.5,18
121.47,-13.06,0.0,150,1,15,9.75,20
119.73,-12.4,0.0,50,2,1,4.25,19
0.0,0.0,83.33333333,40,0,9,3.5,13
100.71,-0.7,0.0,140,0,14,2.75,18
119.07,-12.13,0.0,50,1,12,6.0,8
0.0,0.0,83.33333333,100,0,16,7.75,10
0.0,0.0,83.33333333,100,0,15,2.75,10
120.27,-12.6,0.0,150,1,8,6.0,3
121.43,-13.04,0.0,70,1,20,6.25,1
118.0,-11.69,0.0,30,1,2,3.0,8
122.58,-13.46,0.0,80,2,8,1.25,19
119.22,-12.19,0.0,60,2,15,8.75,10
119.89,-12.46,0.0,60,2,1,2.5,3
120.53,-12.71,0.0,150,1,12,9.75,16
118.78,-12.01,0.0,60,2,16,6.75,16
121.2,-12.96,0.0,150,1,10,1.0,12
